STATION,DATE,PRCP,SNWD,TAVG,TMAX,TMIN
Espoo,2013-11-26,1.5,0,-2,2.7,-6.4
Espoo,2013-11-27,-1,0,4.7,5.8,2.7
Espoo,2013-11-28,-1,0,4,7,1.6
Espoo,2013-11-29,-1,0,-1.9,2.7,-5.2
Espoo,2013-11-30,1,0,-3.2,2.4,-9.2
Espoo,2013-12-1,1.6,0,1.8,3.7,-2.5
Espoo,2013-12-2,0.1,0,-1.3,2.4,-3.9
Espoo,2013-12-3,-1,0,3.8,4.9,2.4
Espoo,2013-12-4,-1,0,-1.3,4.8,-4.5
Espoo,2013-12-5,2.8,0,0.4,2.7,-6.1
Espoo,2013-12-6,3.9,0,1.6,4,0.7
Espoo,2013-12-7,0.1,0,-0.8,0.9,-2
Espoo,2013-12-8,-1,0,-3.8,-2,-4.6
Espoo,2013-12-9,-1,0,-6.8,-4,-8.6
Espoo,2013-12-10,2.7,0,-3.4,2.6,-11.2
Espoo,2013-12-11,-1,0,2.6,4.1,1.6
Espoo,2013-12-12,0.2,0,4.4,5.9,2.6
Espoo,2013-12-13,-1,0,2.4,8.1,-1
Espoo,2013-12-14,-1,0,-3.8,-0.8,-6
Espoo,2013-12-15,4.8,0,1.3,3,-3.8
Espoo,2013-12-16,1.7,0,4.6,5.3,2.8
Espoo,2013-12-17,-1,0,4.7,7.4,2.9
Espoo,2013-12-18,-1,0,1.7,3.2,0
Espoo,2013-12-19,3.6,0,2.4,3.1,1.6
Espoo,2013-12-20,1.6,0,3.5,5.3,1.6
Espoo,2013-12-21,3.1,0,4.4,5,3.3
Espoo,2013-12-22,5.5,0,5.9,6.8,4.7
Espoo,2013-12-23,5,0,4.5,6.1,2.8
Espoo,2013-12-24,10,0,4,4.6,2.5
Espoo,2013-12-25,10.3,0,4.8,5.6,4.2
Espoo,2013-12-26,2.4,0,4.2,5,4
Espoo,2013-12-27,3.1,0,4.2,5.1,3.1
Espoo,2013-12-28,5.9,0,5.3,5.8,4.8
Espoo,2013-12-29,0.8,0,5.3,6.1,4.5
Espoo,2013-12-30,-1,0,3.8,5.1,1.8
Espoo,2013-12-31,1.1,0,3.6,4.8,0.9
Espoo,2014-1-1,0.3,-1,3.4,5.5,2
Espoo,2014-1-2,0.1,-1,0.9,2.1,0.4
Espoo,2014-1-3,-1,-1,1.6,1.8,0.8
Espoo,2014-1-4,3.8,-1,2.3,2.2,1.6
Espoo,2014-1-5,-1,0,4.3,5.2,2.1
Espoo,2014-1-6,0.8,0,2.4,4.1,1.3
Espoo,2014-1-7,10,-1,3.3,3.7,2.6
Espoo,2014-1-8,2.5,-1,5.4,5.8,2.8
Espoo,2014-1-9,10.8,-1,4.7,5.4,3.6
Espoo,2014-1-10,2.6,-1,1.8,4.1,0.4
Espoo,2014-1-11,2,-1,-3.2,0.4,-3.9
Espoo,2014-1-12,-1,0,-7.5,-3.9,-8.8
Espoo,2014-1-13,-1,0,-10.8,-8.1,-12.7
Espoo,2014-1-14,-1,0,-14.5,-12.5,-16.3
Espoo,2014-1-15,0.4,0,-11.7,-9,-15.6
Espoo,2014-1-16,-1,0,-11.9,-8.6,-13.1
Espoo,2014-1-17,-1,0,-13.4,-12,-14.7
Espoo,2014-1-18,-1,0,-13.4,-11.4,-15
Espoo,2014-1-19,-1,0,-13.8,-10.2,-17.6
Espoo,2014-1-20,0.3,0,-12.3,-9.6,-15.8
Espoo,2014-1-21,-1,0,-11.5,-8.9,-14.1
Espoo,2014-1-22,-1,0,-14.5,-13.2,-15.9
Espoo,2014-1-23,-1,0,-15.6,-12.4,-17.5
Espoo,2014-1-24,-1,0,-17,-13.9,-19.2
Espoo,2014-1-25,-1,0,-8.1,-4.6,-19.7
Espoo,2014-1-26,-1,0,-7.2,-5,-8.6
Espoo,2014-1-27,-1,0,-7.2,-4.7,-8.8
Espoo,2014-1-28,-1,0,-6.9,-5.4,-8
Espoo,2014-1-29,-1,0,-7.9,-5.8,-8.7
Espoo,2014-1-30,-1,0,-9.9,-7.8,-11
Espoo,2014-1-31,11.3,0,-8.9,-6.6,-10.8
Espoo,2014-2-1,1.1,0,-5.8,-4.6,-7.9
Espoo,2014-2-2,1.1,0,-2.8,-2.4,-5
Espoo,2014-2-3,0.5,0,-0.5,1,-3.3
Espoo,2014-2-4,-1,0,-0.2,0.9,-0.5
Espoo,2014-2-5,-1,0,-3.4,-0.1,-5.7
Espoo,2014-2-6,0.1,0,-6.6,-2.1,-9.1
Espoo,2014-2-7,3.3,0,-1.4,0.8,-9.3
Espoo,2014-2-8,3.3,0,1.5,2.3,0.5
Espoo,2014-2-9,0.6,0,1.9,2.8,0.6
Espoo,2014-2-10,5.8,0,1.2,2.2,0.9
Espoo,2014-2-11,2.2,0,0.2,1.2,0
Espoo,2014-2-12,2.5,0,0.8,1.4,0
Espoo,2014-2-13,-1,0,1.1,1.6,0.5
Espoo,2014-2-14,-1,0,0.6,1.2,0.4
Espoo,2014-2-15,1.2,0,0.3,0.9,0
Espoo,2014-2-16,1.7,0,1.2,2.6,-0.1
Espoo,2014-2-17,1,0,1.7,2.5,1
Espoo,2014-2-18,0.4,0,1.2,2.2,0.9
Espoo,2014-2-19,-1,0,0.4,1.5,-1
Espoo,2014-2-20,0.6,0,-1.6,0.6,-2.6
Espoo,2014-2-21,1.4,0,-1.7,-0.1,-4
Espoo,2014-2-22,1.5,0,1.9,2.7,-0.3
Espoo,2014-2-23,0.1,0,2.9,3.7,1.8
Espoo,2014-2-24,-1,4,3.8,5.3,2
Espoo,2014-2-25,-1,-1,1.5,3.8,-0.5
Espoo,2014-2-26,-1,-1,-0.3,0.8,-2.7
Espoo,2014-2-27,0.1,-1,0.7,1.1,0.3
Espoo,2014-2-28,-1,-1,0.8,1.5,0.2
Espoo,2014-3-1,-1,-1,0.1,2.1,-2.2
Espoo,2014-3-2,4.1,-1,0.6,0.8,0.4
Espoo,2014-3-3,1.9,-1,0.8,1.2,0.3
Espoo,2014-3-4,-1,-1,1.2,2.2,0.4
Espoo,2014-3-5,-1,-1,1.6,3.5,0.8
Espoo,2014-3-6,-1,-1,-0.2,1.8,-3.3
Espoo,2014-3-7,3.9,-1,1.9,4,0.3
Espoo,2014-3-8,0.5,-1,4.2,7.8,0.7
Espoo,2014-3-9,-1,0,3.4,6.3,-0.1
Espoo,2014-3-10,1.7,-1,4.6,9.3,2.2
Espoo,2014-3-11,-1,-1,4.6,7.7,2.3
Espoo,2014-3-12,-1,-1,5.4,10.8,-0.2
Espoo,2014-3-13,-1,-1,5.1,11.2,1.8
Espoo,2014-3-14,9.4,-1,4.7,8.1,1.2
Espoo,2014-3-15,2.8,3,0.8,4.7,0.2
Espoo,2014-3-16,0.1,0,-1.6,1,-3.1
Espoo,2014-3-17,-1,0,-5.3,-0.7,-10.8
Espoo,2014-3-18,0.7,0,-3.4,1.2,-9.7
Espoo,2014-3-19,-1,0,-2.9,0.5,-4.8
Espoo,2014-3-20,4.7,0,-3.3,-0.3,-10
Espoo,2014-3-21,1,6,5,9.2,-1.6
Espoo,2014-3-22,-1,-1,3.3,7.4,1
Espoo,2014-3-23,0.2,-1,2.2,4.3,-0.9
Espoo,2014-3-24,-1,-1,3.1,7.7,-1
Espoo,2014-3-25,-1,-1,4.2,8.4,-1.7
Espoo,2014-3-26,-1,-1,3.5,6.4,0
Espoo,2014-3-27,-1,-1,2.3,8.6,-4.1
Espoo,2014-3-28,-1,-1,2,7.4,-1.9
Espoo,2014-3-29,-1,-1,2.8,8.3,-4.1
Espoo,2014-3-30,-1,-1,4.4,8.9,-0.1
Espoo,2014-3-31,-1,-1,0.7,4.9,-2.3
Espoo,2014-4-1,-1,-1,0.1,4.1,-4.7
Espoo,2014-4-2,-1,-1,0.2,4,-6.4
Espoo,2014-4-3,-1,-1,2.6,6.5,0.6
Espoo,2014-4-4,-1,-1,1.8,6.2,-2.8
Espoo,2014-4-5,1,-1,3.3,8.5,-2.3
Espoo,2014-4-6,3.1,-1,3.6,5.4,2.1
Espoo,2014-4-7,0.5,-1,2.8,4.4,1.9
Espoo,2014-4-8,-1,-1,2.3,6.6,-1.5
Espoo,2014-4-9,-1,-1,2.2,5.4,-1.4
Espoo,2014-4-10,-1,-1,2.1,4.1,0
Espoo,2014-4-11,4.7,-1,3.7,5.1,0.4
Espoo,2014-4-12,1.4,-1,3.7,6.2,2.4
Espoo,2014-4-13,3.1,-1,4.4,5,2.6
Espoo,2014-4-14,0.2,-1,5.2,8.6,3.4
Espoo,2014-4-15,0.3,-1,5.1,10.1,-0.1
Espoo,2014-4-16,-1,-1,4.7,9.7,-0.3
Espoo,2014-4-17,-1,-1,6,10.2,0.9
Espoo,2014-4-18,-1,-1,7.9,13.4,4.6
Espoo,2014-4-19,-1,-1,8.5,15.2,-0.7
Espoo,2014-4-20,-1,-1,8.1,13.6,-0.1
Espoo,2014-4-21,-1,-1,8.1,13.3,1.2
Espoo,2014-4-22,-1,-1,11.9,19.8,1.2
Espoo,2014-4-23,-1,-1,6.9,14.8,2.8
Espoo,2014-4-24,-1,-1,5.3,11.1,-2.5
Espoo,2014-4-25,-1,-1,7.9,14.8,-1.7
Espoo,2014-4-26,-1,-1,9.4,15.4,1.1
Espoo,2014-4-27,-1,-1,10.4,16.7,3.5
Espoo,2014-4-28,-1,-1,11.5,18.1,1.5
Espoo,2014-4-29,-1,-1,9.4,14.6,5.6
Espoo,2014-4-30,-1,-1,6.5,10.9,0.5
Espoo,2014-5-1,0.3,-1,4.1,8.2,1.6
Espoo,2014-5-2,3.6,-1,2.8,7.4,-0.3
Espoo,2014-5-3,0.4,-1,4.5,8.1,-1.3
Espoo,2014-5-4,3.7,-1,3.8,7.5,2.3
Espoo,2014-5-5,0.1,-1,3.7,7.8,0.6
Espoo,2014-5-6,-1,-1,3.4,9.1,-3.1
Espoo,2014-5-7,3.1,-1,5,10.1,-2.9
Espoo,2014-5-8,9.3,0,5.6,7,4.5
Espoo,2014-5-9,14.9,-1,8.2,12.2,5.6
Espoo,2014-5-10,2,-1,7.9,12.1,5
Espoo,2014-5-11,3.3,-1,9.2,12,7.6
Espoo,2014-5-12,0.8,-1,8.8,12,7.5
Espoo,2014-5-13,9.4,-1,9.6,11.9,7.1
Espoo,2014-5-14,-1,-1,10.3,14.1,7.7
Espoo,2014-5-15,0.2,-1,7.9,11.5,4.4
Espoo,2014-5-16,-1,-1,7.9,12.6,1.6
Espoo,2014-5-17,-1,-1,10.3,16.4,1.6
Espoo,2014-5-18,-1,-1,15.9,22.2,4.2
Espoo,2014-5-19,-1,-1,18.6,25.2,12.3
Espoo,2014-5-20,1.8,-1,17.4,23.2,11.6
Espoo,2014-5-21,0.1,-1,15.2,20.2,12.1
Espoo,2014-5-22,-1,-1,17.5,24.5,9.7
Espoo,2014-5-23,-1,-1,17.7,25.1,9.6
Espoo,2014-5-24,-1,3,19.8,26.6,13.9
Espoo,2014-5-25,-1,4,19.3,25.7,13.8
Espoo,2014-5-26,-1,2,18,23.5,12.9
Espoo,2014-5-27,1.2,0,7.5,18.3,5.8
Espoo,2014-5-28,7.4,4,7,8.6,5.3
Espoo,2014-5-29,0.5,-1,8.9,10.2,6.8
Espoo,2014-5-30,-1,-1,11.3,13.9,9.8
Espoo,2014-5-31,-1,-1,10.8,14.6,9.3
Espoo,2014-6-1,-1,-1,12.9,17,7.4
Espoo,2014-6-2,0.2,-1,14.9,17.5,10.7
Espoo,2014-6-3,3.8,-1,14.8,16.1,13.9
Espoo,2014-6-4,-1,-1,18.7,24.2,12.2
Espoo,2014-6-5,0.4,-1,19,25,13.1
Espoo,2014-6-6,0.3,-1,17.2,23.1,13.6
Espoo,2014-6-7,2,-1,15.3,20.7,11.3
Espoo,2014-6-8,0.1,-1,14.3,17.5,9.8
Espoo,2014-6-9,0.2,-1,16.4,21,10.2
Espoo,2014-6-10,0.7,-1,16.3,19.5,14.7
Espoo,2014-6-11,4,-1,16,20.4,12.9
Espoo,2014-6-12,24.4,-1,12.9,17,11.7
Espoo,2014-6-13,20.9,-1,13.4,15.6,11.5
Espoo,2014-6-14,-1,-1,12.4,14.7,11.9
Espoo,2014-6-15,-1,-1,13.3,18.1,6.2
Espoo,2014-6-16,3.9,-1,11.5,16.3,7.9
Espoo,2014-6-17,0.1,-1,8,11.3,4.1
Espoo,2014-6-18,0.5,-1,11.5,16.3,5
Espoo,2014-6-19,0.8,-1,12.4,17.1,8.9
Espoo,2014-6-20,3.8,-1,10.8,15.6,7
Espoo,2014-6-21,0.5,-1,9.2,13.6,5.4
Espoo,2014-6-22,7.9,-1,8.6,12.1,4.9
Espoo,2014-6-23,0.3,-1,9.6,13.1,6.5
Espoo,2014-6-24,1.8,-1,11.4,15.3,6.8
Espoo,2014-6-25,-1,-1,12.3,14.7,9
Espoo,2014-6-26,0.8,-1,11.2,15.3,8.4
Espoo,2014-6-27,-1,-1,11.9,15.9,7.3
Espoo,2014-6-28,0.5,-1,13.6,18.3,7.5
Espoo,2014-6-29,13.8,-1,12.9,14.3,11
Espoo,2014-6-30,0.1,-1,13.6,15.6,11.8
Espoo,2014-7-1,3.3,-1,12.8,14.6,11.9
Espoo,2014-7-2,0.4,-1,14.7,18.2,10.9
Espoo,2014-7-3,1,-1,15,19.5,9.8
Espoo,2014-7-4,-1,-1,17.3,22.1,13.2
Espoo,2014-7-5,-1,-1,15.5,20.5,9.8
Espoo,2014-7-6,-1,-1,17.6,22.5,10
Espoo,2014-7-7,-1,-1,19.4,24.4,12.4
Espoo,2014-7-8,-1,-1,19.8,24.9,14
Espoo,2014-7-9,2,-1,21.2,27.7,12.7
Espoo,2014-7-10,-1,-1,16.7,23.8,15.2
Espoo,2014-7-11,-1,-1,15.2,19.4,9.6
Espoo,2014-7-12,-1,-1,17.2,21.4,10
Espoo,2014-7-13,-1,-1,20.9,24.4,17.8
Espoo,2014-7-14,0.1,-1,18.9,23.2,16.4
Espoo,2014-7-15,0.1,-1,18,21.4,14
Espoo,2014-7-16,0.8,-1,17.1,21.4,14.3
Espoo,2014-7-17,-1,-1,17.6,22.2,12.1
Espoo,2014-7-18,-1,-1,18.7,24.1,14.3
Espoo,2014-7-19,-1,-1,20,24.8,14.4
Espoo,2014-7-20,-1,-1,19.9,25.5,13.3
Espoo,2014-7-21,-1,-1,20,24.6,14.3
Espoo,2014-7-22,-1,-1,21.4,27.3,12.7
Espoo,2014-7-23,-1,-1,23.2,28.9,15.4
Espoo,2014-7-24,-1,-1,21.6,27.7,16.5
Espoo,2014-7-25,-1,-1,22,27.6,14.8
Espoo,2014-7-26,-1,-1,23.4,29.3,16.2
Espoo,2014-7-27,-1,-1,22.4,27.9,15.1
Espoo,2014-7-28,-1,-1,23.8,29.8,16.9
Espoo,2014-7-29,-1,-1,22.5,28,18
Espoo,2014-7-30,3.1,-1,21.9,26.2,16.8
Espoo,2014-7-31,2.8,-1,21,26.3,19.5
Espoo,2014-8-1,-1,-1,20.6,24.8,14.4
Espoo,2014-8-2,-1,-1,20.5,25.2,15.3
Espoo,2014-8-3,-1,-1,22.2,26.5,14.7
Espoo,2014-8-4,-1,-1,24.2,27.8,21.3
Espoo,2014-8-5,-1,-1,23.5,27.7,18
Espoo,2014-8-6,-1,-1,23.6,28.3,16.4
Espoo,2014-8-7,0.1,-1,21.3,27.5,17.6
Espoo,2014-8-8,-1,-1,20.5,26,14
Espoo,2014-8-9,-1,-1,20,24.7,14.3
Espoo,2014-8-10,-1,-1,20.6,25.4,15.4
Espoo,2014-8-11,5.5,-1,21.3,25.4,16.8
Espoo,2014-8-12,0.9,-1,19.9,24.7,18.8
Espoo,2014-8-13,6,-1,16.6,21.8,12
Espoo,2014-8-14,-1,-1,16.7,21.6,12.7
Espoo,2014-8-15,0.8,-1,17.2,23.2,12.5
Espoo,2014-8-16,0.6,-1,16.2,20.5,12.1
Espoo,2014-8-17,3.5,-1,15.6,21.3,10.8
Espoo,2014-8-18,14.9,-1,15.7,20.1,11.3
Espoo,2014-8-19,10.5,-1,14.7,16.5,13.2
Espoo,2014-8-20,38.2,-1,13.3,16.1,11.3
Espoo,2014-8-21,0.1,-1,14.6,18.2,11.5
Espoo,2014-8-22,1.3,-1,13.9,17.6,10.7
Espoo,2014-8-23,12.4,-1,12.2,16.4,10.5
Espoo,2014-8-24,0.2,-1,13.6,18.1,10.4
Espoo,2014-8-25,23.7,-1,13,15.3,9.7
Espoo,2014-8-26,9.9,-1,14.6,18.5,12.7
Espoo,2014-8-27,8.6,-1,14.4,17.1,11.2
Espoo,2014-8-28,1.1,-1,13.8,18.4,12.7
Espoo,2014-8-29,5.2,-1,12.8,16.9,10
Espoo,2014-8-30,-1,-1,12.1,15.6,9
Espoo,2014-8-31,-1,-1,12.2,16.4,8.8
Espoo,2014-9-1,-1,-1,11.6,14.8,7.7
Espoo,2014-9-2,-1,-1,12,16.2,5.7
Espoo,2014-9-3,-1,-1,15.4,20.5,10.3
Espoo,2014-9-4,-1,-1,15.9,20.8,12.8
Espoo,2014-9-5,-1,-1,16,20.8,13.8
Espoo,2014-9-6,-1,-1,12.6,18.5,7.2
Espoo,2014-9-7,-1,-1,12.5,18.9,6.2
Espoo,2014-9-8,-1,-1,14.7,20.3,8
Espoo,2014-9-9,14.8,-1,15.4,18,14.5
Espoo,2014-9-10,-1,-1,13.9,18.6,8.4
Espoo,2014-9-11,-1,-1,14.1,18.9,9.7
Espoo,2014-9-12,-1,-1,15,18.8,13
Espoo,2014-9-13,-1,-1,12.5,16.8,10.1
Espoo,2014-9-14,-1,-1,11.4,18.1,5.4
Espoo,2014-9-15,-1,-1,11.3,17.4,6.3
Espoo,2014-9-16,-1,-1,10.4,16.8,4.7
Espoo,2014-9-17,-1,-1,10.2,16.6,4.7
Espoo,2014-9-18,-1,-1,10.5,17.4,4.2
Espoo,2014-9-19,-1,-1,12.2,17.5,6.6
Espoo,2014-9-20,-1,-1,11.5,17.2,5.7
Espoo,2014-9-21,-1,-1,12.6,16.4,7.2
Espoo,2014-9-22,19.5,-1,9.4,13.3,6
Espoo,2014-9-23,-1,-1,3.7,6.1,2.5
Espoo,2014-9-24,13,-1,5.6,10.2,-0.7
Espoo,2014-9-25,3.3,-1,11.3,13.1,7.6
Espoo,2014-9-26,9.3,-1,12.1,13.4,10.5
Espoo,2014-9-27,-1,-1,11.6,14.3,8.3
Espoo,2014-9-28,-1,-1,12.4,17.3,10.4
Espoo,2014-9-29,-1,-1,11.5,15.9,8.3
Espoo,2014-9-30,-1,-1,8.4,12.5,5.6
Espoo,2014-10-1,-1,-1,4.8,10.2,0.3
Espoo,2014-10-2,-1,-1,6.8,12.5,-0.9
Espoo,2014-10-3,0.3,-1,10.9,13.9,8.3
Espoo,2014-10-4,4,-1,11.4,12.9,10.2
Espoo,2014-10-5,-1,-1,7.8,11.3,6.2
Espoo,2014-10-6,-1,-1,7.6,8.4,6.1
Espoo,2014-10-7,0.1,-1,9.1,10.7,7.1
Espoo,2014-10-8,6.9,-1,8.6,10.1,6.7
Espoo,2014-10-9,11,-1,10.7,12,9.4
Espoo,2014-10-10,0.8,-1,12.3,13.3,10.7
Espoo,2014-10-11,-1,-1,10.8,14.2,8.5
Espoo,2014-10-12,0.4,-1,7.6,10,3.6
Espoo,2014-10-13,2.7,-1,8,9,6.9
Espoo,2014-10-14,0.4,-1,8.6,10,7.7
Espoo,2014-10-15,-1,-1,4.1,7.7,3.2
Espoo,2014-10-16,-1,-1,2.6,4.9,1
Espoo,2014-10-17,-1,-1,0.1,4.1,-2.5
Espoo,2014-10-18,2.8,-1,-1.3,3.7,-6.3
Espoo,2014-10-19,11.6,-1,7.3,10.8,-0.7
Espoo,2014-10-20,0.1,-1,6.6,10.9,5
Espoo,2014-10-21,-1,-1,1,5.5,-0.1
Espoo,2014-10-22,0.1,-1,-1.9,0.2,-3.4
Espoo,2014-10-23,0.1,-1,-1.5,0,-4.2
Espoo,2014-10-24,-1,-1,0.7,2.9,-1.4
Espoo,2014-10-25,-1,-1,4.1,5.5,1.7
Espoo,2014-10-26,0.5,-1,7.1,8.4,5
Espoo,2014-10-27,1.7,-1,10.6,11.3,8.3
Espoo,2014-10-28,-1,-1,11.1,11.7,10.4
Espoo,2014-10-29,0.6,-1,9.4,11.3,8.6
Espoo,2014-10-30,-1,-1,5.2,9.5,1.8
Espoo,2014-10-31,0.4,-1,4,7.1,1.2
Espoo,2014-11-1,0.3,-1,1.9,4.6,-0.5
Espoo,2014-11-2,11.3,-1,6.6,9.6,2.4
Espoo,2014-11-3,4.2,-1,8.8,9.6,7.9
Espoo,2014-11-4,2.4,-1,9.5,10.4,8.3
Espoo,2014-11-5,-1,-1,3.9,10.5,1.6
Espoo,2014-11-6,16.3,-1,1.2,1.6,0.5
Espoo,2014-11-7,0.5,-1,2,4.9,1.4
Espoo,2014-11-8,-1,-1,1.3,2.5,1
Espoo,2014-11-9,-1,-1,5.7,8.9,-0.3
Espoo,2014-11-10,2.3,-1,5.7,8.2,4.6
Espoo,2014-11-11,1,-1,8.2,9.6,5.9
Espoo,2014-11-12,-1,-1,6.7,8.6,5.2
Espoo,2014-11-13,-1,-1,3.6,5.3,2.9
Espoo,2014-11-14,-1,-1,2.4,3.2,2
Espoo,2014-11-15,0.1,-1,1.8,2.5,1.2
Espoo,2014-11-16,-1,-1,3.2,5.1,0.6
Espoo,2014-11-17,-1,-1,2.7,4.2,2.1
Espoo,2014-11-18,-1,-1,2.4,3.3,1.7
Espoo,2014-11-19,-1,-1,1.3,2.7,0.5
Espoo,2014-11-20,-1,-1,-0.5,0.5,-1.8
Espoo,2014-11-21,6.8,-1,-1.1,0,-1.8
Espoo,2014-11-22,-1,4,-1.7,-0.9,-2.2
Espoo,2014-11-23,0.1,3,0.1,1.4,-2.5
Espoo,2014-11-24,0.5,0,1.3,2.8,0.3
Espoo,2014-11-25,1.5,-1,2.8,3.6,1.2
Espoo,2014-11-26,0.2,-1,3.9,4.6,3.3
Espoo,2014-11-27,0.7,-1,3.3,3.8,3.2
Espoo,2014-11-28,1.7,-1,2.3,3.4,1.5
Espoo,2014-11-29,0.3,-1,0.9,1.6,0.5
Espoo,2014-11-30,-1,-1,-2,0.9,-4.6
Espoo,2014-12-1,-1,-1,-3.6,-1.9,-5.6
Espoo,2014-12-2,-1,-1,0.5,2.7,-5.4
Espoo,2014-12-3,-1,-1,3.2,4.8,1.7
Espoo,2014-12-4,-1,-1,3.1,4.9,0.5
Espoo,2014-12-5,1,-1,1.8,4.2,-1.6
Espoo,2014-12-6,3.3,-1,2.6,4.2,1.2
Espoo,2014-12-7,3.2,-1,3.9,5.3,0.5
Espoo,2014-12-8,9.9,-1,3.1,4.9,1.6
Espoo,2014-12-9,1.7,-1,3.1,4.9,0.4
Espoo,2014-12-10,3.2,-1,3.4,4.6,0.3
Espoo,2014-12-11,1.5,-1,3.1,4.3,1.4
Espoo,2014-12-12,10.1,-1,2.4,3.2,1.4
Espoo,2014-12-13,1.9,-1,1.6,3.5,0.4
Espoo,2014-12-14,0.4,-1,1.3,2.7,-0.6
Espoo,2014-12-15,4.2,-1,3.1,4.4,-1.7
Espoo,2014-12-16,5.2,-1,3.3,4.1,1.1
Espoo,2014-12-17,-1,-1,1.3,4.3,-1.5
Espoo,2014-12-18,5.4,-1,1.1,2.9,-1.9
Espoo,2014-12-19,3.2,-1,4.2,5.4,2.9
Espoo,2014-12-20,-1,-1,1.7,4.7,0.7
Espoo,2014-12-21,0.4,-1,0.3,1.4,-0.5
Espoo,2014-12-22,11.5,-1,-1.5,1.3,-3.3
Espoo,2014-12-23,-1,10,-6.4,-0.2,-8.5
Espoo,2014-12-24,5.2,8,-5,-2,-9.7
Espoo,2014-12-25,-1,13,-10.4,-3.6,-12.5
Espoo,2014-12-26,0.5,11,-3.9,-1.5,-13.4
Espoo,2014-12-27,-1,11,-6.5,-3.5,-8.6
Espoo,2014-12-28,-1,11,-9.2,-6,-11.3
Espoo,2014-12-29,1.5,11,-16.4,-11.2,-19
Espoo,2014-12-30,9.7,12,-0.3,1,-19.4
Espoo,2014-12-31,-1,9,3.8,5.1,0.9
Espoo,2015-1-1,1.3,5,3.2,5.2,1.9
Espoo,2015-1-2,6.1,0,4.1,6.1,3.4
Espoo,2015-1-3,3.3,-1,1.8,4,0.8
Espoo,2015-1-4,0.1,-1,-1.5,1,-1.9
Espoo,2015-1-5,-1,-1,-9.4,-1.2,-12.1
Espoo,2015-1-6,-1,0,-12.6,-10.3,-15.7
Espoo,2015-1-7,1.3,0,-2.8,-1.6,-12.6
Espoo,2015-1-8,5.6,2,0.9,3.5,-2.2
Espoo,2015-1-9,0.1,-1,1,3.6,-0.4
Espoo,2015-1-10,10.6,-1,-0.5,0.6,-1.5
Espoo,2015-1-11,0.2,13,-6.2,0.6,-11.7
Espoo,2015-1-12,9,12,-10.7,-10.1,-14.9
Espoo,2015-1-13,2.8,16,1.4,2.6,-10.8
Espoo,2015-1-14,0.1,12,2.1,3.5,0.2
Espoo,2015-1-15,6.3,11,1.9,3.1,0.1
Espoo,2015-1-16,3,15,2.4,3.8,0.1
Espoo,2015-1-17,2.6,7,3.1,4.7,1.7
Espoo,2015-1-18,-1,4,2.3,3.1,1.2
Espoo,2015-1-19,0.9,4,-0.6,1.4,-1.6
Espoo,2015-1-20,0.1,4,-2.1,-1.3,-3.1
Espoo,2015-1-21,-1,5,-3.6,-0.9,-5.5
Espoo,2015-1-22,0.5,5,-6.8,-5.3,-9
Espoo,2015-1-23,0.9,5,-3.5,0.5,-7.4
Espoo,2015-1-24,-1,6,-1.1,0.6,-5.4
Espoo,2015-1-25,-1,6,-0.8,-0.2,-1.5
Espoo,2015-1-26,-1,6,0.7,1.4,-0.7
Espoo,2015-1-27,1.1,6,0.2,1,-0.9
Espoo,2015-1-28,-1,7,0.8,1.7,-0.7
Espoo,2015-1-29,0.3,5,0.8,1.4,0.1
Espoo,2015-1-30,-1,5,0.8,1.5,-0.1
Espoo,2015-1-31,12.7,5,0.9,1.4,-0.4
Espoo,2015-2-1,8.9,9,0.6,0.9,0.3
Espoo,2015-2-2,6.1,11,0.7,1.4,0.2
Espoo,2015-2-3,0.6,12,0.3,0.9,-0.2
Espoo,2015-2-4,0.1,13,-1,0.2,-2.8
Espoo,2015-2-5,1.7,11,-1,-0.2,-1.3
Espoo,2015-2-6,0.2,14,0.5,2.9,-2.1
Espoo,2015-2-7,0.1,15,1.1,2.6,-0.8
Espoo,2015-2-8,-1,14,-2.7,1.3,-4.8
Espoo,2015-2-9,0.7,13,-2.7,0.5,-7.8
Espoo,2015-2-10,-1,13,4.6,8.5,0.5
Espoo,2015-2-11,-1,11,3.7,8.3,1.9
Espoo,2015-2-12,0.1,10,2,3,1.3
Espoo,2015-2-13,1.9,9,0.6,2.8,-2.7
Espoo,2015-2-14,2,10,0.5,1.1,0.1
Espoo,2015-2-15,-1,9,-5.7,0.7,-8.4
Espoo,2015-2-16,-1,9,-2.9,-1.5,-9.1
Espoo,2015-2-17,2,9,-1.6,-0.4,-3.4
Espoo,2015-2-18,0.1,10,1.9,3.8,-0.7
Espoo,2015-2-19,0.4,10,2.8,3.7,0.8
Espoo,2015-2-20,2.2,6,2.8,3.8,2.4
Espoo,2015-2-21,4.2,5,1.6,2.6,0.5
Espoo,2015-2-22,4.5,5,2.1,3.2,1.2
Espoo,2015-2-23,3.6,4,2.2,3.1,1
Espoo,2015-2-24,2,4,2.4,2.8,0.5
Espoo,2015-2-25,-1,0,2.4,4.6,1.7
Espoo,2015-2-26,-1,-1,1.2,3,0.3
Espoo,2015-2-27,-1,-1,0.9,2.4,-0.6
Espoo,2015-2-28,-1,-1,1.3,2.2,0.1
Espoo,2015-3-1,0.1,-1,1.8,2.6,1.1
Espoo,2015-3-2,6.4,-1,2.4,2.7,1.7
